aktiven	ADJ	DDDS|aktiven|ADJ|1	ki ni v fazi mirovanja
aktiven	ADJ	DDDS|aktiven|ADJ|2	o naravnem pojavu
aktiven	ADJ	DDDS|aktiven|ADJ|3	ki vkljuÄ?uje razliÄ?ne aktivnosti
aktiven	ADJ	DDDS|aktiven|ADJ|4	o prispevanju k dejavnosti
aktiven	ADJ	DDDS|aktiven|ADJ|5	usmerjen v izboljÅ¡anje
aktiven	ADJ	DDDS|aktiven|ADJ|6	ki se veliko giblje
aktiven	ADJ	DDDS|aktiven|ADJ|7	o napravi ali programu
aktiven	ADJ	DDDS|aktiven|ADJ|8	o snovi
aktiven	ADJ	DDDS|aktiven|ADJ|9	Å¾ivahen; o poveÄ?ani dejavnosti
aktiven	ADJ	DDDS|aktiven|ADJ|10	ki se poklicno ukvarja
aktiven	ADJ	DDDS|aktiven|ADJ|11	ko kaj delamo ali ne poÄ?ivamo
dihanje	NOUN	DDDS|dihanje|NOUN|1	o prehodu kisika skozi celice
dihanje	NOUN	DDDS|dihanje|NOUN|2	telesna funkcija
dihanje	NOUN	DDDS|dihanje|NOUN|3	o obstoju oz. razvoju
dihanje	NOUN	DDDS|dihanje|NOUN|4	o usklajenosti delovanja
dihanje	NOUN	DDDS|dihanje|NOUN|5	o raznolikosti
dihanje	NOUN	DDDS|dihanje|NOUN|6	o stroju
dihanje	NOUN	DDDS|dihanje|NOUN|7	o vetru
dihanje	NOUN	DDDS|dihanje|NOUN|8	o prepuÅ¡Ä?anju zraka
eksplodirati	VERB	DDDS|eksplodirati|VERB|1	raztreÅ¡Ä?iti se
eksplodirati	VERB	DDDS|eksplodirati|VERB|2	o moÄ?nem uÄ?inku
eksplodirati	VERB	DDDS|eksplodirati|VERB|3	o moÄ?nem Ä?ustvenem odzivu
eksplodirati	VERB	DDDS|eksplodirati|VERB|4	o telesnem obÄ?utju
eksplodirati	VERB	DDDS|eksplodirati|VERB|5	o siloviti rasti
eksplodirati	VERB	DDDS|eksplodirati|VERB|6	o neustreznem pristopu
eksplodirati	VERB	DDDS|eksplodirati|VERB|7	o hitrem premikanju
eksplodirati	VERB	DDDS|eksplodirati|VERB|8	sunkovito se razprÅ¡iti
hladen	ADJ	DDDS|hladen|ADJ|1	o intenzivnem negativnem doÅ¾ivljanju
hladen	ADJ	DDDS|hladen|ADJ|2	o ravnoduÅ¡ni reakciji
hladen	ADJ	DDDS|hladen|ADJ|3	o naÄ?inu obdelave
hladen	ADJ	DDDS|hladen|ADJ|4	o telesnem obÄ?utku
hladen	ADJ	DDDS|hladen|ADJ|5	o vremenu
hladen	ADJ	DDDS|hladen|ADJ|6	o osebnostni lastnosti
hladen	ADJ	DDDS|hladen|ADJ|7	ki ne izraÅ¾a Ä?ustev
hladen	ADJ	DDDS|hladen|ADJ|8	o hrani
hladen	ADJ	DDDS|hladen|ADJ|9	odklonilen
hladen	ADJ	DDDS|hladen|ADJ|10	o barvi ali materialu
hladen	ADJ	DDDS|hladen|ADJ|11	o objektivnosti
hladen	ADJ	DDDS|hladen|ADJ|12	o praznosti
hladen	ADJ	DDDS|hladen|ADJ|13	miren; trezen
igla	NOUN	DDDS|igla|NOUN|1	varnostni zatiÄ? granate
igla	NOUN	DDDS|igla|NOUN|2	o skali
igla	NOUN	DDDS|igla|NOUN|3	o drogiranju
igla	NOUN	DDDS|igla|NOUN|4	drevesna iglica
igla	NOUN	DDDS|igla|NOUN|5	del strelnega oroÅ¾ja
igla	NOUN	DDDS|igla|NOUN|6	o obÄ?utku
igla	NOUN	DDDS|igla|NOUN|7	zaponka
igla	NOUN	DDDS|igla|NOUN|8	o obliki
igla	NOUN	DDDS|igla|NOUN|9	del motorja
igla	NOUN	DDDS|igla|NOUN|10	o akupunkturi
igla	NOUN	DDDS|igla|NOUN|11	o orodju
igla	NOUN	DDDS|igla|NOUN|12	o povzroÄ?anju trpljenja
igla	NOUN	DDDS|igla|NOUN|13	konica pripomoÄ?ka
igla	NOUN	DDDS|igla|NOUN|14	Å¾ival
igla	NOUN	DDDS|igla|NOUN|15	za tetoviranje
igla	NOUN	DDDS|igla|NOUN|16	za Å¡ivanje
igla	NOUN	DDDS|igla|NOUN|17	kazalec pri napravi
igla	NOUN	DDDS|igla|NOUN|18	medicinski pripomoÄ?ek
igla	NOUN	DDDS|igla|NOUN|19	Å¾ivalska bodica
igla	NOUN	DDDS|igla|NOUN|20	pletilka
igrati	VERB	DDDS|igrati|VERB|1	za zabavo
igrati	VERB	DDDS|igrati|VERB|2	v Å¡portu
igrati	VERB	DDDS|igrati|VERB|3	predvajati
igrati	VERB	DDDS|igrati|VERB|4	o izkoriÅ¡Ä?anju doloÄ?ene lastnosti
igrati	VERB	DDDS|igrati|VERB|5	o Ä?ustvenih odzivih
igrati	VERB	DDDS|igrati|VERB|6	pretvarjati se
igrati	VERB	DDDS|igrati|VERB|7	biti v doloÄ?eni funkciji
igrati	VERB	DDDS|igrati|VERB|8	ustvarjati glasbo
igrati	VERB	DDDS|igrati|VERB|9	v filmu ali gledaliÅ¡Ä?u
izrezan	ADJ	DDDS|izrezan|ADJ|1	vzet iz celote
izrezan	ADJ	DDDS|izrezan|ADJ|2	o kroju oblaÄ?ila
izrezan	ADJ	DDDS|izrezan|ADJ|3	z rezanjem odstranjen iz telesa
izrezan	ADJ	DDDS|izrezan|ADJ|4	o oblikovanju materiala
izrezan	ADJ	DDDS|izrezan|ADJ|5	izloÄ?en s Å¡karjami ali noÅ¾em
izrezan	ADJ	DDDS|izrezan|ADJ|6	ki povsem ustreza merilom
izrezan	ADJ	DDDS|izrezan|ADJ|7	o odstranitvi nebistvenih delov
izrezan	ADJ	DDDS|izrezan|ADJ|8	o obliki
izrezan	ADJ	DDDS|izrezan|ADJ|9	zelo podoben
jama	NOUN	DDDS|jama|NOUN|1	zbiraliÅ¡Ä?e, prostor
jama	NOUN	DDDS|jama|NOUN|2	za objekt
jama	NOUN	DDDS|jama|NOUN|3	o rudnikih
jama	NOUN	DDDS|jama|NOUN|4	kar je umetno izkopano
jama	NOUN	DDDS|jama|NOUN|5	o grobu
jama	NOUN	DDDS|jama|NOUN|6	o naravnem prostoru
jama	NOUN	DDDS|jama|NOUN|7	zemeljska vdolbina
jama	NOUN	DDDS|jama|NOUN|8	o prostoru za zbiranje, pridobivanje
jezik	NOUN	DDDS|jezik|NOUN|1	sredstvo za sporazumevanje
jezik	NOUN	DDDS|jezik|NOUN|2	o nebesedni komunikaciji
jezik	NOUN	DDDS|jezik|NOUN|3	del Ä?evlja
jezik	NOUN	DDDS|jezik|NOUN|4	jed
jezik	NOUN	DDDS|jezik|NOUN|5	v raÄ?unalniÅ¡tvu
jezik	NOUN	DDDS|jezik|NOUN|6	o negativnih komentarjih
jezik	NOUN	DDDS|jezik|NOUN|7	o obliki
jezik	NOUN	DDDS|jezik|NOUN|8	del telesa
lestvica	NOUN	DDDS|lestvica|NOUN|1	manjÅ¡a lestev
lestvica	NOUN	DDDS|lestvica|NOUN|2	o razporeditvi najboljÅ¡ih
lestvica	NOUN	DDDS|lestvica|NOUN|3	o zaporedju
lestvica	NOUN	DDDS|lestvica|NOUN|4	o hierarhiji
lestvica	NOUN	DDDS|lestvica|NOUN|5	seznam, nabor
lestvica	NOUN	DDDS|lestvica|NOUN|6	o pomembnosti
lestvica	NOUN	DDDS|lestvica|NOUN|7	razvrstitev po stopnjah, enotah, vrednosti
lestvica	NOUN	DDDS|lestvica|NOUN|8	za merjenje, izraÄ?unavanje
lestvica	NOUN	DDDS|lestvica|NOUN|9	v glasbi
leto	NOUN	DDDS|leto|NOUN|1	dolgo omejeno trajanje
leto	NOUN	DDDS|leto|NOUN|2	letnik
leto	NOUN	DDDS|leto|NOUN|3	o konkretnem obdobju
leto	NOUN	DDDS|leto|NOUN|4	o dvanajstih mesecih
leto	NOUN	DDDS|leto|NOUN|5	o starosti
leto	NOUN	DDDS|leto|NOUN|6	o omejenem Å¾ivljenjskem obdobju
leto	NOUN	DDDS|leto|NOUN|7	Ä?asovna enota
leto	NOUN	DDDS|leto|NOUN|8	trajanje desetih let
lovec	NOUN	DDDS|lovec|NOUN|1	kdor lovi Å¾ivali
lovec	NOUN	DDDS|lovec|NOUN|2	kdor lovi ljudi
lovec	NOUN	DDDS|lovec|NOUN|3	o snovi
lovec	NOUN	DDDS|lovec|NOUN|4	Å¡ahovska figura
lovec	NOUN	DDDS|lovec|NOUN|5	vojak
lovec	NOUN	DDDS|lovec|NOUN|6	Å¾ival, ki lovi
lovec	NOUN	DDDS|lovec|NOUN|7	letalo
lovec	NOUN	DDDS|lovec|NOUN|8	kdor Å¾eli dobiti ali doseÄ?i kaj
most	NOUN	DDDS|most|NOUN|1	objekt
most	NOUN	DDDS|most|NOUN|2	kar je podobno mostu
most	NOUN	DDDS|most|NOUN|3	o zobnem implantatu
most	NOUN	DDDS|most|NOUN|4	povezava
most	NOUN	DDDS|most|NOUN|5	del ladje
most	NOUN	DDDS|most|NOUN|6	del skakalnice
most	NOUN	DDDS|most|NOUN|7	o sodelovanju
most	NOUN	DDDS|most|NOUN|8	upognjeno telo
most	NOUN	DDDS|most|NOUN|9	element
oster	ADJ	DDDS|oster|ADJ|1	jasno doloÄ?en
oster	ADJ	DDDS|oster|ADJ|2	o moÄ?ni intenzivnosti
oster	ADJ	DDDS|oster|ADJ|3	o boleÄ?ini
oster	ADJ	DDDS|oster|ADJ|4	o neprizanesljivosti
oster	ADJ	DDDS|oster|ADJ|5	o obliki
oster	ADJ	DDDS|oster|ADJ|6	o jasnosti slike
oster	ADJ	DDDS|oster|ADJ|7	o okusu ali vonju
oster	ADJ	DDDS|oster|ADJ|8	o rezilu, predmetu; Å¡piÄ?ast
osvojitev	NOUN	DDDS|osvojitev|NOUN|1	o pridobivanju znanja, veÅ¡Ä?in
osvojitev	NOUN	DDDS|osvojitev|NOUN|2	zavzetje teritorija
osvojitev	NOUN	DDDS|osvojitev|NOUN|3	o vzbujanju zanimanja
osvojitev	NOUN	DDDS|osvojitev|NOUN|4	prevzem funkcije
osvojitev	NOUN	DDDS|osvojitev|NOUN|5	o dosegu cilja, pridobitvi
osvojitev	NOUN	DDDS|osvojitev|NOUN|6	sprejetje
osvojitev	NOUN	DDDS|osvojitev|NOUN|7	o neznanem ali teÅ¾ko dostopnem kraju
osvojitev	NOUN	DDDS|osvojitev|NOUN|8	pri Å¡ahu
osvojiti	VERB	DDDS|osvojiti|VERB|1	o pridobivanju znanja, veÅ¡Ä?in
osvojiti	VERB	DDDS|osvojiti|VERB|2	zavzeti teritorij
osvojiti	VERB	DDDS|osvojiti|VERB|3	pridobiti ljubezensko naklonjenost
osvojiti	VERB	DDDS|osvojiti|VERB|4	prevzeti funkcijo
osvojiti	VERB	DDDS|osvojiti|VERB|5	o neznanem ali teÅ¾ko dostopnem kraju
osvojiti	VERB	DDDS|osvojiti|VERB|6	doseÄ?i, dobiti
osvojiti	VERB	DDDS|osvojiti|VERB|7	vzbuditi zanimanje
osvojiti	VERB	DDDS|osvojiti|VERB|8	sprejeti
osvojiti	VERB	DDDS|osvojiti|VERB|9	pri Å¡ahu
platforma	NOUN	DDDS|platforma|NOUN|1	o Ä?evljih
platforma	NOUN	DDDS|platforma|NOUN|2	ravna povrÅ¡ina, navadno dvignjena
platforma	NOUN	DDDS|platforma|NOUN|3	o izmenjavi idej, informacij ali mnenj
platforma	NOUN	DDDS|platforma|NOUN|4	aplikacija ali spletna stran
platforma	NOUN	DDDS|platforma|NOUN|5	o povezovanju podjetij ali dejavnosti
platforma	NOUN	DDDS|platforma|NOUN|6	program politiÄ?ne stranke ali druge skupine
platforma	NOUN	DDDS|platforma|NOUN|7	o strojni ali programski opremi
platforma	NOUN	DDDS|platforma|NOUN|8	osnovni model
platforma	NOUN	DDDS|platforma|NOUN|9	objekt ali naprava
pogoltniti	VERB	DDDS|pogoltniti|VERB|1	prebrati hitro in z velikim zanimanjem
pogoltniti	VERB	DDDS|pogoltniti|VERB|2	zauÅ¾iti
pogoltniti	VERB	DDDS|pogoltniti|VERB|3	povleÄ?i pod gladino ali s povrÅ¡ja
pogoltniti	VERB	DDDS|pogoltniti|VERB|4	potegniti v notranjost naprave
pogoltniti	VERB	DDDS|pogoltniti|VERB|5	o porabi sredstev ali virov
pogoltniti	VERB	DDDS|pogoltniti|VERB|6	o moÄ?nem vplivu Ä?esa; prevzeti
pogoltniti	VERB	DDDS|pogoltniti|VERB|7	o uniÄ?ujoÄ?ih posledicah katastrofe
pogoltniti	VERB	DDDS|pogoltniti|VERB|8	sprejeti nekaj negativnega
pogoltniti	VERB	DDDS|pogoltniti|VERB|9	ne izraziti obÄ?utja ali mnenja
pogoltniti	VERB	DDDS|pogoltniti|VERB|10	o intenzivnem ukvarjanju s Ä?im; preobremeniti
pogoltniti	VERB	DDDS|pogoltniti|VERB|11	o kapaciteti ali zmogljivosti
pogoltniti	VERB	DDDS|pogoltniti|VERB|12	povzroÄ?iti, da Ä?esa ni veÄ?
priplezati	VERB	DDDS|priplezati|VERB|1	o naraÅ¡Ä?anju vrednosti
priplezati	VERB	DDDS|priplezati|VERB|2	o postopnem dosegu Ä?esa
priplezati	VERB	DDDS|priplezati|VERB|3	s teÅ¾avo se premikati
priplezati	VERB	DDDS|priplezati|VERB|4	premikati se navzgor
priplezati	VERB	DDDS|priplezati|VERB|5	doseÄ?i na tekmovanju
priplezati	VERB	DDDS|priplezati|VERB|6	o napredovanju
priplezati	VERB	DDDS|priplezati|VERB|7	reÅ¡iti se teÅ¾av
priplezati	VERB	DDDS|priplezati|VERB|8	o plezanju v gorah
rep	NOUN	DDDS|rep|NOUN|1	frizura
rep	NOUN	DDDS|rep|NOUN|2	o Å¡tevilu Å¾ivine
rep	NOUN	DDDS|rep|NOUN|3	dolga vrsta
rep	NOUN	DDDS|rep|NOUN|4	zadnji del Ä?esa
rep	NOUN	DDDS|rep|NOUN|5	del Å¾ivalskega telesa
rep	NOUN	DDDS|rep|NOUN|6	o poloÅ¾aju na lestvici
rep	NOUN	DDDS|rep|NOUN|7	del letala
rep	NOUN	DDDS|rep|NOUN|8	o kometu
sistem	NOUN	DDDS|sistem|NOUN|1	o celoti povezanih pojmov
sistem	NOUN	DDDS|sistem|NOUN|2	skupina nebesnih teles
sistem	NOUN	DDDS|sistem|NOUN|3	o naÄ?rtni povezanosti za optimalno funkcioniranje
sistem	NOUN	DDDS|sistem|NOUN|4	omreÅ¾je
sistem	NOUN	DDDS|sistem|NOUN|5	program za upravljanje raÄ?unalnika
sistem	NOUN	DDDS|sistem|NOUN|6	o povezanosti organov
sistem	NOUN	DDDS|sistem|NOUN|7	o povezanosti enot po naravnih zakonitostih
sistem	NOUN	DDDS|sistem|NOUN|8	druÅ¾bena ureditev
sistem	NOUN	DDDS|sistem|NOUN|9	o naravnih enotah
sistem	NOUN	DDDS|sistem|NOUN|10	o urejenosti po doloÄ?enem principu
tuj	ADJ	DDDS|tuj|ADJ|1	o drugi drÅ¾avi
tuj	ADJ	DDDS|tuj|ADJ|2	po lastnostih nesoroden
tuj	ADJ	DDDS|tuj|ADJ|3	o nezmoÅ¾nosti razumevanja
tuj	ADJ	DDDS|tuj|ADJ|4	eksotiÄ?en; nenavaden
tuj	ADJ	DDDS|tuj|ADJ|5	o tujku v telesu
tuj	ADJ	DDDS|tuj|ADJ|6	o drugem jeziku
tuj	ADJ	DDDS|tuj|ADJ|7	neznan
tuj	ADJ	DDDS|tuj|ADJ|8	o izvoru rastlin ali Å¾ivali
tuj	ADJ	DDDS|tuj|ADJ|9	izven drÅ¾avnih meja
tuj	ADJ	DDDS|tuj|ADJ|10	ki ni v sorodstvu
tuj	ADJ	DDDS|tuj|ADJ|11	ki je last drugega
ubiti	VERB	DDDS|ubiti|VERB|1	povzroÄ?iti smrt
ubiti	VERB	DDDS|ubiti|VERB|2	o hitrejÅ¡em minevanju Ä?asa
ubiti	VERB	DDDS|ubiti|VERB|3	navduÅ¡iti
ubiti	VERB	DDDS|ubiti|VERB|4	uniÄ?iti ali prekiniti aktivnost
ubiti	VERB	DDDS|ubiti|VERB|5	o zmanjÅ¡anju intenzivnosti
ubiti	VERB	DDDS|ubiti|VERB|6	odvzeti obÄ?utek
ubiti	VERB	DDDS|ubiti|VERB|7	o jajcih
ubiti	VERB	DDDS|ubiti|VERB|8	napiti se alkohola
ubiti	VERB	DDDS|ubiti|VERB|9	fiziÄ?no ali psihiÄ?no izÄ?rpati
ubiti	VERB	DDDS|ubiti|VERB|10	kaznovati
velik	ADJ	DDDS|velik|ADJ|1	o Å¡tevilu enot
velik	ADJ	DDDS|velik|ADJ|2	o nemerljivi koliÄ?ini
velik	ADJ	DDDS|velik|ADJ|3	o merljivi koliÄ?ini
velik	ADJ	DDDS|velik|ADJ|4	o razseÅ¾nosti
velik	ADJ	DDDS|velik|ADJ|5	pomemben
velik	ADJ	DDDS|velik|ADJ|6	o intenzivnosti
velik	ADJ	DDDS|velik|ADJ|7	visok
velik	ADJ	DDDS|velik|ADJ|8	o vrednosti dimenzije
velik	ADJ	DDDS|velik|ADJ|9	o razseÅ¾nosti delovanja
vrata	NOUN	DDDS|vrata|NOUN|1	pri smuÄ?anju; veslanju
vrata	NOUN	DDDS|vrata|NOUN|2	odprtina za prehod
vrata	NOUN	DDDS|vrata|NOUN|3	premiÄ?ni element
vrata	NOUN	DDDS|vrata|NOUN|4	v raÄ?unalniÅ¡tvu
vrata	NOUN	DDDS|vrata|NOUN|5	o vstopu v notranjost
vrata	NOUN	DDDS|vrata|NOUN|6	obmoÄ?je Å¡portnega zadetka
vrata	NOUN	DDDS|vrata|NOUN|7	o Å¡portnem rekvizitu
vrata	NOUN	DDDS|vrata|NOUN|8	o zaÄ?etku delovanja; moÅ¾nosti
vrata	NOUN	DDDS|vrata|NOUN|9	o naravnem prehodu
zamrzniti	VERB	DDDS|zamrzniti|VERB|1	o nedelovanju tehnologije
zamrzniti	VERB	DDDS|zamrzniti|VERB|2	o Ä?ustvih
zamrzniti	VERB	DDDS|zamrzniti|VERB|3	o metodi odstranitve bradavic
zamrzniti	VERB	DDDS|zamrzniti|VERB|4	o ustavitvi dogajanja
zamrzniti	VERB	DDDS|zamrzniti|VERB|5	o slabi odzivnosti
zamrzniti	VERB	DDDS|zamrzniti|VERB|6	o nezmoÅ¾nosti izplaÄ?ila
zamrzniti	VERB	DDDS|zamrzniti|VERB|7	spremeniti se v led
zamrzniti	VERB	DDDS|zamrzniti|VERB|8	o naÄ?inu hrambe
zamrzniti	VERB	DDDS|zamrzniti|VERB|9	postati trd ali sprijeti se zaradi ledu
zamrzniti	VERB	DDDS|zamrzniti|VERB|10	o negibnosti
zamrzniti	VERB	DDDS|zamrzniti|VERB|11	doloÄ?iti, da ostane na doloÄ?eni viÅ¡ini
zapreti	VERB	DDDS|zapreti|VERB|1	o napravah
zapreti	VERB	DDDS|zapreti|VERB|2	o bolezenskem stanju
zapreti	VERB	DDDS|zapreti|VERB|3	onemogoÄ?iti pretok oz. delovanje
zapreti	VERB	DDDS|zapreti|VERB|4	poslati v zapor
zapreti	VERB	DDDS|zapreti|VERB|5	zamaÅ¡iti
zapreti	VERB	DDDS|zapreti|VERB|6	omejiti Å¡tevilo udeleÅ¾encev
zapreti	VERB	DDDS|zapreti|VERB|7	shraniti v notranjost
zapreti	VERB	DDDS|zapreti|VERB|8	o Ä?asu neposlovanja
zapreti	VERB	DDDS|zapreti|VERB|9	premakniti, da ni veÄ? odprtine
zapreti	VERB	DDDS|zapreti|VERB|10	o obdanosti oz. omejenosti s Ä?im
zapreti	VERB	DDDS|zapreti|VERB|11	onemogoÄ?iti koga
zapreti	VERB	DDDS|zapreti|VERB|12	narediti, da pridejo deli skupaj
zapreti	VERB	DDDS|zapreti|VERB|13	ukiniti oz. prenehati z dejavnostjo
zapreti	VERB	DDDS|zapreti|VERB|14	o odloku
zapreti	VERB	DDDS|zapreti|VERB|15	o predvidenem zakljuÄ?ku
zapreti	VERB	DDDS|zapreti|VERB|16	o oviri
zapreti	VERB	DDDS|zapreti|VERB|17	utihniti
zapreti	VERB	DDDS|zapreti|VERB|18	zakleniti koga, da ne more ven
zapreti	VERB	DDDS|zapreti|VERB|19	dokonÄ?ati
zapreti	VERB	DDDS|zapreti|VERB|20	o oknu na raÄ?unalniku
zbor	NOUN	DDDS|zbor|NOUN|1	skupina pevcev
zbor	NOUN	DDDS|zbor|NOUN|2	postroj
zbor	NOUN	DDDS|zbor|NOUN|3	zbrana skupina
zbor	NOUN	DDDS|zbor|NOUN|4	umetniÅ¡ka skupina
zbor	NOUN	DDDS|zbor|NOUN|5	zborovanje; sestanek
zbor	NOUN	DDDS|zbor|NOUN|6	poklicna skupina
zbor	NOUN	DDDS|zbor|NOUN|7	uvodno sreÄ?anje ekipe
zbor	NOUN	DDDS|zbor|NOUN|8	politiÄ?no telo
zbor	NOUN	DDDS|zbor|NOUN|9	prihod na zbirno mesto
zgodovina	NOUN	DDDS|zgodovina|NOUN|1	publikacija
zgodovina	NOUN	DDDS|zgodovina|NOUN|2	veda
zgodovina	NOUN	DDDS|zgodovina|NOUN|3	o druÅ¾inskem zdravju
zgodovina	NOUN	DDDS|zgodovina|NOUN|4	zanimiva preteklost
zgodovina	NOUN	DDDS|zgodovina|NOUN|5	preteklost
zgodovina	NOUN	DDDS|zgodovina|NOUN|6	o konkretni entiteti ali vidiku
zgodovina	NOUN	DDDS|zgodovina|NOUN|7	Å¡olski predmet
zgodovina	NOUN	DDDS|zgodovina|NOUN|8	o brskanju po spletu
zgodovina	NOUN	DDDS|zgodovina|NOUN|9	izobraÅ¾evalni program